Added;Age;Alt Pos.;Att W/R;Body Type;Card ID;Club;Def W/R;Foot;Futwiz Link;Height;ID;League;Name;Nationality;Overall Rating;Player ID;Position;Price;Skill Moves;Version;Weak Foot;Weight;AcceleRATE;Acceleration;Aggression;Agility;Balance;Ball Control;Composure;Crossing;Curve;DEF;DRI;Def. Awareness;Dribbling;FK. Acc.;Finishing;Heading Acc.;Interceptions;Jumping;Long Pass;Long Shots;PAC;PAS;PHY;Penalties;PlayStyles;PlayStyles+;Positioning;Reactions;SHO;Short Pass;Shot Power;Slide Tackle;Sprint Speed;Stamina;Stand Tackle;Strength;Vision;Volleys;DIV;GK. Diving;GK. Handling;GK. Kicking;GK. Pos;GK. Reflexes;HAN;KIC;POS;REF;SPD
March 14, 2025 18:00;22;RM, LW;;Avg & Lean;84142596;Athletic Club;;Right;https://www.futwiz.com/en/fc25/player/nico-williams/22521;"5' 11"" / 181cm";22521;ESP 1;Nico Williams;Spain;93;256516;LM;12000;5 ;FUT Birthday  ;5 ;67kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Whipped Pass, Flair, Quick Step, Relentless, Trivela, Low Driven Shot, ;Rapid, First Touch, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;39;CAM;;--;67336188;Icons;;Right;https://www.futwiz.com/en/fc25/player/camille-abily/22788;"5' 6"" / 168cm";22788;ICO;Camille Abily;France;93;227324;CM;11750;4 ;Immortal Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Chip Shot, Dead Ball, Pinged Pass, Technical, Flair, First Touch, Acrobatic, ;Tiki Taka, Intercept, Incisive Pass, ;;;;;;;;;;;;;;;;;;;;;;;
March 28, 2025 18:00;36;;;Unique;117629057;FC Barcelona;;Right;https://www.futwiz.com/en/fc25/player/robert-lewandowski/22654;"6' 1"" / 185cm";22654;ESP 1;Robert Lewandowski;Poland;95;188545;ST;14000;4 ;Dreamchasers UCL  ;5 ;81kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, Power Shot, Power Header, Incisive Pass, First Touch, Quick Step, Trivela, ;Finesse Shot, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
November 1, 2024 18:00;24;LM, ST;;Avg & Lean;67347658;Real Madrid;;Right;https://www.futwiz.com/en/fc25/player/vini-jr./18935;"5' 9"" / 176cm";18935;ESP 1;Vini Jr.;Brazil;92;238794;LW;12000;5 ;Trailblazers  ;4 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Chip Shot, Flair, First Touch, Quick Step, Trivela, ;Rapid, ;;;;;;;;;;;;;;;;;;;;;;;
April 14, 2025 18:00;64;;;Avg & Normal;67275770;Icons;;Right;https://www.futwiz.com/en/fc25/player/franco-baresi/22806;"5' 9"" / 176cm";22806;ICO;Franco Baresi;Italy;94;166906;CB;292700;3 ;On this day Icon  ;4 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Jockey, Intercept, Slide Tackle, Bruiser, Relentless, ;Block, Anticipate, Aerial, ;;;;;;;;;;;;;;;;;;;;;;;
April 4, 2025 18:00;58;CAM;;--;67347307;Icons;;Right;https://www.futwiz.com/en/fc25/player/laurent-blanc/22731;"6' 4"" / 192cm";22731;ICO;Laurent Blanc;France;94;238443;CB;24250;4 ;Immortal Icon  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Incisive Pass, Long Ball Pass, Jockey, Bruiser, ;Anticipate, Aerial, Slide Tackle, ;;;;;;;;;;;;;;;;;;;;;;;
March 22, 2025 18:00;24;CM, ST;;Short & Normal;50593978;Chelsea;;Right;https://www.futwiz.com/en/fc25/player/catarina-macario/22618;"5' 5"" / 165cm";22618;Barclays WSL;Catarina Macario;United States;92;262330;CAM;0;5 ;Dreamchasers WUCL  ;4 ;58kg;;;;;;;;;;;;;;;;;;;;;;;;;Dead Ball, Pinged Pass, Long Ball Pass, Tiki Taka, Rapid, Press Proven, Quick Step, Low Driven Shot, ;Technical, Finesse Shot, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;83;ST;;Unique;67345931;Icons;;Right;https://www.futwiz.com/en/fc25/player/pele/22779;"5' 8"" / 173cm";22779;ICO;Pele;Brazil;97;237067;CAM;52500;5 ;Immortal Icon  ;4 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Power Shot, Incisive Pass, Long Ball Pass, First Touch, Trickster, Quick Step, Relentless, ;Tiki Taka, Technical, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;56;LB;;--;84124519;Icons;;Right;https://www.futwiz.com/en/fc25/player/paolo-maldini/22783;"6' 1"" / 186cm";22783;ICO;Paolo Maldini;Italy;94;238439;CB;50000;4 ;Immortal Icon  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Pinged Pass, Block, Intercept, Rapid, Aerial, ;Slide Tackle, Jockey, Anticipate, ;;;;;;;;;;;;;;;;;;;;;;;
February 21, 2025 18:00;47;CAM;;--;67371149;Heroes;;Left;https://www.futwiz.com/en/fc25/player/guti/21483;"6' 1"" / 185cm";21483;ESP 1;Guti;Spain;92;262285;CM;372500;5 ;Fantasy FC Hero  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Pinged Pass, Intercept, Technical, Flair, ;Incisive Pass, Press Proven, ;;;;;;;;;;;;;;;;;;;;;;;
January 18, 2025 01:30;28;CM;;Tall & Normal;84117946;Manchester City;;Right;https://www.futwiz.com/en/fc25/player/rodri/20633;"6' 3"" / 191cm";20633;ENG 1;Rodri;Spain;97;231866;CDM;78500;4 ;TOTY  ;5 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Incisive Pass, Long Ball Pass, Anticipate, Press Proven, Aerial, ;Pinged Pass, Tiki Taka, Bruiser, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;38;CAM;;Avg & Stocky;67162914;Icons;;Right;https://www.futwiz.com/en/fc25/player/wayne-rooney/22789;"5' 9"" / 176cm";22789;ICO;Wayne Rooney;England;93;54050;ST;11750;5 ;Immortal Icon  ;4 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, Power Shot, Long Ball Pass, Rapid, First Touch, Relentless, Trivela, Acrobatic, ;Press Proven, Low Driven Shot, Finesse Shot, ;;;;;;;;;;;;;;;;;;;;;;;
November 8, 2024 08:00;25;;;Avg & Lean;50577920;Paris SG;;Right;https://www.futwiz.com/en/fc25/player/marie-katoto/18990;"5' 10"" / 177cm";18990;D1 Arkema;Marie Katoto;France;95;246272;ST;;4 ;Ballon d'or  ;5 ;66kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, Power Shot, Power Header, Technical, Press Proven, Quick Step, Trivela, ;Aerial, ;;;;;;;;;;;;;;;;;;;;;;;
March 28, 2025 18:00;34;CDM;;Unique;84113396;OL;;Right;https://www.futwiz.com/en/fc25/player/wendie-renard/22666;"6' 2"" / 187cm";22666;D1 Arkema;Wendie Renard;France;93;227316;CB;11750;4 ;Dreamchasers WUCL  ;4 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Header, Long Ball Pass, Block, Intercept, Slide Tackle, Relentless, Aerial, ;Anticipate, Jockey, ;;;;;;;;;;;;;;;;;;;;;;;
December 20, 2024 18:00;47;;;--;50369224;Icons;;Right;https://www.futwiz.com/en/fc25/player/ronaldo/19480;"6' 0"" / 183cm";19480;ICO;Ronaldo;Brazil;95;37576;ST;2400000;5 ;Winter Wildcard Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Technical, First Touch, ;Quick Step, Trickster, ;;;;;;;;;;;;;;;;;;;;;;;
September 27, 2024 18:00;21;CM;;Avg & Normal;50584019;Real Madrid;;Right;https://www.futwiz.com/en/fc25/player/jude-bellingham/18664;"6' 1"" / 186cm";18664;ESP 1;Jude Bellingham;England;93;252371;CAM;209000;4 ;Champions League Live  ;4 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;Intercept, Slide Tackle, Technical, Flair, ;Relentless, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;71;CM;;--;84052771;Icons;;Right;https://www.futwiz.com/en/fc25/player/zico/22785;"5' 8"" / 172cm";22785;ICO;Zico;Brazil;94;166691;CAM;16750;5 ;Immortal Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Pinged Pass, Tiki Taka, Flair, First Touch, Trickster, Trivela, ;Dead Ball, Incisive Pass, Technical, ;;;;;;;;;;;;;;;;;;;;;;;
March 26, 2025 18:00;24;LM, ST;;Avg & Lean;168010954;Real Madrid;;Right;https://www.futwiz.com/en/fc25/player/vini-jr./22628;"5' 9"" / 176cm";22628;ESP 1;Vini Jr.;Brazil;92;238794;LW;80000;5 ;Inform  ;4 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Chip Shot, Rapid, Flair, First Touch, Trivela, ;Quick Step, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
March 28, 2025 18:00;53;;;Tall & Lean;67160403;Icons;;Right;https://www.futwiz.com/en/fc25/player/edwin-van-der-sar/22663;"6' 6"" / 197cm";22663;ICO;Edwin van der Sar;Netherlands;93;51539;GK;12250;2 ;Dreamchasers Icon  ;4 ;83kg;;61;;;;;;10;8;;;10;;9;;10;24;;46;;;;;;Far Throw, Cross Catcher, Rush Out, ;Footwork, Deflector, Pinged Pass, ;;;;46;;10;60;;10;;68;;;;;;;;;;;;
April 11, 2025 18:00;63;CB, CDM;;Avg & Normal;67347299;Icons;;Right;https://www.futwiz.com/en/fc25/player/lothar-matthaus/22784;"5' 9"" / 174cm";22784;ICO;Lothar Matthaus;Germany;94;238435;CM;12500;4 ;Immortal Icon  ;4 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Anticipate, Rapid, First Touch, Press Proven, Quick Step, Relentless, ;Long Ball Pass, Intercept, Pinged Pass, ;;;;;;;;;;;;;;;;;;;;;;;
March 28, 2025 18:00;31;RM, ST;;Short & Normal;67368151;FC Bayern Munchen;;Right;https://www.futwiz.com/en/fc25/player/pernille-harder/22675;"5' 7"" / 169cm";22675;Frauen Bundesliga;Pernille Harder;Denmark;92;259287;CAM;11500;4 ;Dreamchasers WUCL  ;4 ;60kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, Incisive Pass, Pinged Pass, Long Ball Pass, Flair, First Touch, Trivela, ;Technical, Power Shot, ;;;;;;;;;;;;;;;;;;;;;;;
March 28, 2025 18:00;42;ST;;--;67247313;Icons;;Right;https://www.futwiz.com/en/fc25/player/kaka/22662;"6' 1"" / 186cm";22662;ICO;Kaka;Brazil;94;138449;CAM;22250;5 ;Dreamchasers Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Incisive Pass, Pinged Pass, Tiki Taka, First Touch, Press Proven, Quick Step, Relentless, ;Finesse Shot, Rapid, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
April 18, 2025 18:00;46;;;--;67140296;Icons;;Right;https://www.futwiz.com/en/fc25/player/didier-drogba/22818;"6' 2"" / 189cm";22818;ICO;Didier Drogba;Ivory Coast;93;31432;ST;372750;4 ;On this day Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Power Shot, Power Header, Technical, Rapid, First Touch, Press Proven, ;Quick Step, Aerial, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
November 8, 2024 08:00;28;CM;;Tall & Normal;67340730;Manchester City;;Right;https://www.futwiz.com/en/fc25/player/rodri/18987;"6' 3"" / 191cm";18987;ENG 1;Rodri;Spain;97;231866;CDM;;4 ;Ballon d'or  ;5 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Incisive Pass, Pinged Pass, Long Ball Pass, Tiki Taka, Bruiser, Technical, Press Proven, Relentless, Aerial, ;Anticipate, ;;;;;;;;;;;;;;;;;;;;;;;
April 13, 2025 18:00;56;CB;;--;67347303;Icons;;Right;https://www.futwiz.com/en/fc25/player/paolo-maldini/22804;"6' 1"" / 186cm";22804;ICO;Paolo Maldini;Italy;92;238439;LB;0;4 ;Immortal Icon  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Pinged Pass, Whipped Pass, Jockey, Anticipate, Slide Tackle, Technical, Rapid, Aerial, ;Quick Step, Intercept, ;;;;;;;;;;;;;;;;;;;;;;;
January 24, 2025 18:00;27;;;Unique;84132299;Manchester City;;Right;https://www.futwiz.com/en/fc25/player/khadija-shaw/20999;"5' 11"" / 180cm";20999;Barclays WSL;Khadija Shaw;Jamaica;95;246219;ST;76500;4 ;TOTY  ;5 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Incisive Pass, Technical, First Touch, Quick Step, Trivela, ;Finesse Shot, Aerial, Press Proven, ;;;;;;;;;;;;;;;;;;;;;;;
February 21, 2025 18:00;40;;;--;67336179;Heroes;;Right;https://www.futwiz.com/en/fc25/player/laura-georges/21482;"5' 8"" / 172cm";21482;FRA F;Laura Georges;France;93;227315;CB;15250;3 ;Fantasy FC Hero  ;3 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Incisive Pass, Block, Slide Tackle, Bruiser, Quick Step, ;Jockey, Anticipate, ;;;;;;;;;;;;;;;;;;;;;;;
March 28, 2025 18:00;22;CB;;Avg & Normal;67361009;Paris SG;;Left;https://www.futwiz.com/en/fc25/player/nuno-mendes/22664;"5' 11"" / 180cm";22664;FRA 1;Nuno Mendes;Portugal;93;252145;LB;11750;4 ;Dreamchasers UCL  ;4 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;Pinged Pass, Whipped Pass, Jockey, Block, Slide Tackle, Rapid, Relentless, ;Intercept, Quick Step, ;;;;;;;;;;;;;;;;;;;;;;;
March 7, 2025 18:00;44;LM, CAM;;Unique;67136994;Icons;;Right;https://www.futwiz.com/en/fc25/player/ronaldinho/22143;"5' 11"" / 180cm";22143;ICO;Ronaldinho;Brazil;95;28130;LW;850000;5 ;FUT Birthday Icon  ;5 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Dead Ball, Incisive Pass, Tiki Taka, Flair, First Touch, Trivela, ;Technical, Trickster, ;;;;;;;;;;;;;;;;;;;;;;;
February 28, 2025 18:00;23;RM, ST;;Avg & Lean;100907108;Real Madrid;;Right;https://www.futwiz.com/en/fc25/player/rodrygo/22086;"5' 9"" / 174cm";22086;ESP 1;Rodrygo;Brazil;95;243812;RW;17000;5 ;Fantasy FC  ;5 ;64kg;;;;;;;;;;;;;;;;;;;;;;;;;Dead Ball, Technical, Flair, First Touch, Press Proven, Relentless, ;Finesse Shot, Quick Step, ;;;;;;;;;;;;;;;;;;;;;;;
February 28, 2025 18:00;40;CDM, CAM;;--;67336135;Heroes;;Right;https://www.futwiz.com/en/fc25/player/fara-williams/22094;"5' 5"" / 164cm";22094;Barclays WSL;Fara Williams;England;93;227271;CM;11750;4 ;Fantasy FC Hero  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Dead Ball, Long Ball Pass, Tiki Taka, Anticipate, Technical, Flair, Press Proven, ;Power Shot, Pinged Pass, ;;;;;;;;;;;;;;;;;;;;;;;
January 24, 2025 18:00;39;LW;;Unique;100684097;Al Nassr;;Right;https://www.futwiz.com/en/fc25/player/cristiano-ronaldo/21000;"6' 2"" / 187cm";21000;SAU 1;Cristiano Ronaldo;Portugal;95;20801;ST;580000;5 ;TOTY  ;4 ;85kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Header, Technical, Flair, Trickster, Trivela, Aerial, ;Power Shot, Quick Step, Acrobatic, ;;;;;;;;;;;;;;;;;;;;;;;
March 14, 2025 18:00;22;RM, ST, LW;;Avg & Lean;84137932;Borussia Dortmund;;Left;https://www.futwiz.com/en/fc25/player/karim-adeyemi/22518;"5' 11"" / 180cm";22518;GER 1;Karim Adeyemi;Germany;93;251852;LM;284250;5 ;FUT Birthday  ;5 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Rapid, Flair, Acrobatic, Aerial, ;Quick Step, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
March 7, 2025 18:00;48;CDM;;--;67347291;Icons;;Right;https://www.futwiz.com/en/fc25/player/patrick-vieira/22148;"6' 4"" / 192cm";22148;ICO;Patrick Vieira;France;94;238427;CM;2046000;5 ;FUT Birthday Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Header, Block, Anticipate, Slide Tackle, Bruiser, Press Proven, Relentless, ;Intercept, Pinged Pass, ;;;;;;;;;;;;;;;;;;;;;;;
March 7, 2025 18:00;26;RM;;Short & Lean;67365865;Arsenal;;Right;https://www.futwiz.com/en/fc25/player/chloe-kelly/22164;"5' 6"" / 168cm";22164;Barclays WSL;Chloe Kelly;England;92;257001;RW;11500;5 ;FUT Birthday  ;5 ;58kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Dead Ball, Whipped Pass, Technical, Flair, Quick Step, ;Trickster, Press Proven, ;;;;;;;;;;;;;;;;;;;;;;;
April 4, 2025 18:00;35;RM, RW, LW;;--;67180421;Icons;;Left;https://www.futwiz.com/en/fc25/player/gareth-bale/22733;"6' 1"" / 186cm";22733;ICO;Gareth Bale;Wales;94;71557;ST;192000;5 ;Immortal Icon  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Power Shot, Rapid, Flair, Acrobatic, Aerial, ;Quick Step, Dead Ball, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
January 17, 2025 18:04;29;RM;;Avg & Lean;117667614;FC Barcelona;;Right;https://www.futwiz.com/en/fc25/player/caroline-hansen/20628;"5' 9"" / 175cm";20628;Liga F;Caroline Hansen;Norway;97;227102;RW;78500;5 ;TOTY  ;5 ;59kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Whipped Pass, Technical, Flair, First Touch, Quick Step, ;Rapid, Trickster, Trivela, ;;;;;;;;;;;;;;;;;;;;;;;
September 19, 2024 01:38;56;LB;;--;238439;Icons;;Right;https://www.futwiz.com/en/fc25/player/paolo-maldini/18437;"6' 1"" / 186cm";18437;ICO;Paolo Maldini;Italy;92;238439;CB;608800;2 ;Icon  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Jockey, Intercept, Anticipate, Aerial, ;Slide Tackle, ;;;;;;;;;;;;;;;;;;;;;;;
November 8, 2024 08:00;23;;;Tall & Normal;50575363;Arsenal;;Right;https://www.futwiz.com/en/fc25/player/william-saliba/18992;"6' 4"" / 193cm";18992;ENG 1;William Saliba;France;95;243715;CB;;2 ;Ballon d'or  ;4 ;85kg;;;;;;;;;;;;;;;;;;;;;;;;;Whipped Pass, Jockey, Block, Intercept, Slide Tackle, Relentless, ;Anticipate, ;;;;;;;;;;;;;;;;;;;;;;;
September 19, 2024 01:38;44;LM, CAM;;Unique;28130;Icons;;Right;https://www.futwiz.com/en/fc25/player/ronaldinho/18436;"5' 11"" / 180cm";18436;ICO;Ronaldinho;Brazil;93;28130;LW;0;5 ;Icon  ;4 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Dead Ball, Technical, Flair, First Touch, Trivela, ;Trickster, ;;;;;;;;;;;;;;;;;;;;;;;
April 4, 2025 18:00;47;LW;;--;67110489;Icons;;Right;https://www.futwiz.com/en/fc25/player/thierry-henry/22729;"6' 2"" / 188cm";22729;ICO;Thierry Henry;France;95;1625;ST;83000;4 ;Immortal Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, Technical, Flair, Trickster, Press Proven, Quick Step, Trivela, ;Finesse Shot, Rapid, First Touch, ;;;;;;;;;;;;;;;;;;;;;;;
February 28, 2025 18:00;23;LM;;Unique;67343260;FC Bayern Munchen;;Left;https://www.futwiz.com/en/fc25/player/alphonso-davies/22089;"6' 1"" / 185cm";22089;GER 1;Alphonso Davies;Canada;94;234396;LB;12000;5 ;Fantasy FC  ;4 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;Whipped Pass, Block, Intercept, Slide Tackle, Technical, Rapid, Relentless, ;Quick Step, Jockey, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;45;;;--;67336127;Icons;;Left;https://www.futwiz.com/en/fc25/player/kelly-smith/22790;"5' 6"" / 168cm";22790;ICO;Kelly Smith;England;93;227263;ST;11750;4 ;Immortal Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Power Header, Rapid, First Touch, Trickster, Trivela, Aerial, ;Dead Ball, Quick Step, Low Driven Shot, ;;;;;;;;;;;;;;;;;;;;;;;
April 4, 2025 18:00;47;LB;;--;67359754;Icons;;Right;https://www.futwiz.com/en/fc25/player/gianluca-zambrotta/22736;"5' 11"" / 181cm";22736;ICO;Gianluca Zambrotta;Italy;93;250890;RB;11750;4 ;Immortal Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Whipped Pass, Block, Slide Tackle, Rapid, ;Intercept, Relentless, Press Proven, ;;;;;;;;;;;;;;;;;;;;;;;
November 29, 2024 14:00;63;CB, CDM;;Avg & Normal;50570083;Icons;;Right;https://www.futwiz.com/en/fc25/player/lothar-matthaus/19265;"5' 9"" / 174cm";19265;ICO;Lothar Matthaus;Germany;92;238435;CM;270000;4 ;Thunderstruck Icon  ;4 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Intercept, Anticipate, Rapid, Quick Step, Relentless, ;Power Shot, ;;;;;;;;;;;;;;;;;;;;;;;
January 21, 2025 18:00;23;;;Tall & Normal;84129795;Arsenal;;Right;https://www.futwiz.com/en/fc25/player/william-saliba/20648;"6' 4"" / 193cm";20648;ENG 1;William Saliba;France;95;243715;CB;76500;2 ;TOTY  ;4 ;85kg;;;;;;;;;;;;;;;;;;;;;;;;;Jockey, Block, Intercept, Bruiser, Acrobatic, Aerial, ;Anticipate, Relentless, Slide Tackle, ;;;;;;;;;;;;;;;;;;;;;;;
March 7, 2025 18:00;39;LW;;Unique;134238529;Al Nassr;;Right;https://www.futwiz.com/en/fc25/player/cristiano-ronaldo/22155;"6' 2"" / 187cm";22155;SAU 1;Cristiano Ronaldo;Portugal;93;20801;ST;1211000;5 ;Flashback  ;5 ;85kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Power Header, Technical, Flair, Trickster, Quick Step, Trivela, Acrobatic, Aerial, ;Rapid, Finesse Shot, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;46;;;--;83887259;Icons;;Right;https://www.futwiz.com/en/fc25/player/gianluigi-buffon/22782;"6' 4"" / 192cm";22782;ICO;Gianluigi Buffon;Italy;95;1179;GK;37750;1 ;Immortal Icon  ;4 ;0kg;;70;;;;;;13;23;;;18;;17;;13;28;;35;;;;;;Pinged Pass, Long Ball Pass, Far Throw, Footwork, Rush Out, ;Far Reach, Deflector, ;;;;37;;14;63;;16;;67;;;;;;;;;;;;
November 29, 2024 14:00;25;LW;;Unique;84117827;Real Madrid;;Right;https://www.futwiz.com/en/fc25/player/kylian-mbappe/19261;"6' 0"" / 182cm";19261;ESP 1;Kylian Mbappe;France;94;231747;ST;119000;5 ;Thunderstruck  ;4 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Chip Shot, Flair, Quick Step, Relentless, Trivela, Acrobatic, ;Rapid, ;;;;;;;;;;;;;;;;;;;;;;;
January 24, 2025 18:00;21;LM;;Avg & Normal;117697142;Leverkusen;;Right;https://www.futwiz.com/en/fc25/player/florian-wirtz/21007;"5' 10"" / 177cm";21007;GER 1;Florian Wirtz;Germany;92;256630;CAM;11500;5 ;TOTY Honourable Mention  ;4 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Chip Shot, Incisive Pass, Flair, First Touch, Trivela, ;Tiki Taka, Technical, ;;;;;;;;;;;;;;;;;;;;;;;
March 21, 2025 18:00;47;CAM;;--;67154525;Icons;;Left;https://www.futwiz.com/en/fc25/player/raul/22592;"5' 11"" / 180cm";22592;ICO;Raul;Spain;94;45661;ST;12250;5 ;Dreamchasers Icon  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Chip Shot, Power Shot, Technical, Flair, First Touch, Trivela, Aerial, ;Finesse Shot, Low Driven Shot, Quick Step, ;;;;;;;;;;;;;;;;;;;;;;;
April 11, 2025 18:00;52;CAM, RW;;--;84161323;Icons;;Right;https://www.futwiz.com/en/fc25/player/mia-hamm/22780;"5' 5"" / 165cm";22780;ICO;Mia Hamm;United States;96;275243;ST;17000;5 ;Immortal Icon  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Chip Shot, Power Header, Incisive Pass, Rapid, Flair, First Touch, Relentless, ;Power Shot, Press Proven, Quick Step, ;;;;;;;;;;;;;;;;;;;;;;;
February 14, 2025 18:00;60;;;--;50579794;Icons;;Right;https://www.futwiz.com/en/fc25/player/ian-wright/21407;"5' 9"" / 175cm";21407;ICO;Ian Wright;England;93;248146;ST;11750;5 ;Grassroot Greats Icons  ;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Chip Shot, Power Shot, Incisive Pass, Technical, Rapid, First Touch, ;Quick Step, Press Proven, ;;;;;;;;;;;;;;;;;;;;;;;
December 20, 2024 18:00;29;RM;;Avg & Lean;100890398;FC Barcelona;;Right;https://www.futwiz.com/en/fc25/player/caroline-hansen/19485;"5' 9"" / 175cm";19485;Liga F;Caroline Hansen;Norway;93;227102;RW;12000;5 ;Winter Wildcard  ;5 ;59kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Technical, Flair, First Touch, Quick Step, Trivela, ;Long Ball Pass, Trickster, ;;;;;;;;;;;;;;;;;;;;;;;
February 21, 2025 18:00;22;CM;;Avg & Normal;67364943;Chelsea;;Right;https://www.futwiz.com/en/fc25/player/moises-caicedo/21488;"5' 10"" / 178cm";21488;ENG 1;Moises Caicedo;Ecuador;92;256079;CDM;11500;4 ;Fantasy FC  ;4 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Incisive Pass, Pinged Pass, Tiki Taka, Anticipate, Slide Tackle, Technical, Relentless, ;Intercept, Press Proven, ;;;;;;;;;;;;;;;;;;;;;;;
March 14, 2025 18:00;41;CM, CAM;;--;83906369;Heroes;;Right;https://www.futwiz.com/en/fc25/player/yaya-toure/22522;"6' 2"" / 188cm";22522;ENG 1;Yaya Toure;Ivory Coast;93;20289;CDM;1110050;5 ;FUT Birthday Hero  ;5 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Finesse Shot, Power Shot, Incisive Pass, Flair, Press Proven, Trivela, ;Pinged Pass, Bruiser, ;;;;;;;;;;;;;;;;;;;;;;;
January 17, 2025 18:00;22;RM, CAM;;Avg & Stocky;100928545;Chelsea;;Right;https://www.futwiz.com/en/fc25/player/lauren-james/20620;"5' 9"" / 175cm";20620;Barclays WSL;Lauren James;England;96;265249;RW;77500;5 ;TOTY  ;4 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Whipped Pass, Rapid, Flair, First Touch, Quick Step, ;Trickster, Press Proven, Technical, ;;;;;;;;;;;;;;;;;;;;;;;
